Aviso;Fecha;Ubicación técnica;Ce.coste;Equipo;IniAvería;FinAvería;HIniAver;HFinAver; DurParada;Un.;Cl.;Creado el;Autor aviso;Orden;Cierre;PerfCatál;IntRespEj;Ejecutante
20048805;01.04.2024;SPEQ-TEMA-T088-MOT;13264;12003555;05.04.2024;05.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040945;29.04.2024;M-DIES-T;10000464;47
20048806;01.04.2024;SPEQ-TEMA-T088-TRAN;13263;12003027;05.04.2024;05.04.2024;7:00:00;17:00:00;2;H;A2;01.04.2024;BAYRONO;110040946;29.04.2024;TTTRANS;10000951;47
20048807;01.04.2024;SPEQ-TEMA-T088;13264;12003383;05.04.2024;05.04.2024;7:00:00;17:00:00;2;H;A2;01.04.2024;BAYRONO;110040947;29.04.2024;TRACTERM;10000951;47
20048808;01.04.2024;SPEQ-TEMA-T089;13264;12003384;03.04.2024;03.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040948;29.04.2024;TRACTERM;10000464;47
20048809;01.04.2024;SPEQ-TEMA-T089-MOT;13264;12003556;03.04.2024;03.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040949;29.04.2024;M-DIES-T;10000951;47
20048810;01.04.2024;SPEQ-TEMA-T089-TRAN;13264;12004385;03.04.2024;03.04.2024;7:00:00;17:00:00;2;H;A2;01.04.2024;BAYRONO;110040950;29.04.2024;TTTRANS;10000464;47
20048811;01.04.2024;SPEQ-TEMA-T089;13264;12003384;08.04.2024;08.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040951;29.04.2024;TRACTERM;10000951;47
20048812;01.04.2024;SPEQ-TEMA-T097;13264;12003392;12.04.2024;12.04.2024;7:00:00;17:00:00;6;H;A2;01.04.2024;BAYRONO;110040952;29.04.2024;TRACTERM;10000951;47
20048813;01.04.2024;SPEQ-TEMA-T097-MOT;13264;12003564;12.04.2024;15.04.2024;7:00:00;17:00:00;6;H;A2;01.04.2024;BAYRONO;110040953;29.04.2024;M-DIES-T;10000951;47
20048814;01.04.2024;SPEQ-TEMA-T097-TRAN;13264;12004393;12.04.2024;15.04.2024;7:00:00;17:00:00;4;H;A2;01.04.2024;BAYRONO;110040954;29.04.2024;TTTRANS;10000951;47
20048815;01.04.2024;SPEQ-TEMA-T097;13264;12003392;09.04.2024;09.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040955;29.04.2024;TRACTERM;10000951;47
20048816;01.04.2024;SPEQ-TEMA-T100;13264;12003395;08.04.2024;08.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040956;30.04.2024;TRACTERM;10000464;47
20048817;01.04.2024;SPEQ-TEMA-T100-MOT;13264;12003567;08.04.2024;08.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040957;30.04.2024;M-DIES-T;10000464;47
20048818;01.04.2024;SPEQ-TEMA-T100-TRAN;13264;12004395;08.04.2024;08.04.2024;7:00:00;17:00:00;2;H;A2;01.04.2024;BAYRONO;110040958;30.04.2024;TTTRANS;10000464;47
20048819;01.04.2024;SPEQ-TEMA-T100;13264;12003395;04.04.2024;04.04.2024;7:00:00;17:00:00;2;H;A2;01.04.2024;BAYRONO;110040959;30.04.2024;TRACTERM;10000464;47
20048820;06.05.2024;SPEQ-TEMA-T101;13264;12003396;07.05.2024;08.05.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040960;29.05.2024;TRACTERM;10000951;47
20048821;06.05.2024;SPEQ-TEMA-T101-MOT;13264;12003568;07.05.2024;08.05.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040961;29.05.2024;M-DIES-T;10000951;47
20048822;06.05.2024;SPEQ-TEMA-T101-TRAN;13264;12004396;07.05.2024;08.05.2024;7:00:00;17:00:00;2;H;A2;01.04.2024;BAYRONO;110040962;29.05.2024;TTTRANS;10000951;47
20048823;06.05.2024;SPEQ-TEMA-T101;13264;12003396;03.05.2024;03.05.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040963;14.05.2024;TRACTERM;10000951;47
20048824;01.04.2024;SPEQ-TEMA-T104;13264;12003399;18.04.2024;21.04.2024;7:00:00;17:00:00;6;H;A2;01.04.2024;BAYRONO;110040964;30.04.2024;TRACTERM;10000464;47
20048825;01.04.2024;SPEQ-TEMA-T104-MOT;13264;12003571;18.04.2024;21.04.2024;7:00:00;17:00:00;6;H;A2;01.04.2024;BAYRONO;110040965;30.04.2024;M-DIES-T;10000464;47
20048826;01.04.2024;SPEQ-TEMA-T104-TRAN;13263;12002472;18.04.2024;21.04.2024;7:00:00;17:00:00;4;H;A2;01.04.2024;BAYRONO;110040966;30.04.2024;TTTRANS;10000464;47
20048827;01.04.2024;SPEQ-TEMA-T104;13264;12003399;11.04.2024;11.04.2024;7:00:00;17:00:00;2;H;A2;01.04.2024;BAYRONO;110040967;30.04.2024;TRACTERM;10000464;47
20048828;01.04.2024;SPEQ-TEMA-T048;13262;12002176;02.04.2024;02.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040968;30.04.2024;TRACTERM;10000464;47
20048829;01.04.2024;SPEQ-TEMA-T048-MOT;13262;12002387;02.04.2024;02.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040969;30.04.2024;M-DIES-T;10000464;47
20048830;01.04.2024;SPEQ-TEMA-T050-TRAN;13262;12002494;02.04.2024;02.04.2024;7:00:00;17:00:00;2;H;A2;01.04.2024;BAYRONO;110040970;30.04.2024;TTTRANS;10000464;47
20048831;01.04.2024;SPEQ-TEMA-T048;13262;12002176;03.04.2024;03.04.2024;7:00:00;17:00:00;2;H;A2;01.04.2024;BAYRONO;110040971;30.04.2024;TRACTERM;10000464;47
20048832;01.04.2024;SPEQ-TEMA-T047;13262;12002175;05.04.2024;05.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040972;30.04.2024;TRACTERM;10000464;47
20048833;01.04.2024;SPEQ-TEMA-T047-MOT;13262;12002386;05.04.2024;05.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040973;30.04.2024;M-DIES-T;10000464;47
20048834;01.04.2024;SPEQ-TEMA-T047-TRAN;13262;12002493;05.04.2024;05.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040974;30.04.2024;TTTRANS;10000464;47
20048835;01.04.2024;SPEQ-TEMA-T047;13262;12002175;06.04.2024;08.04.2024;7:00:00;17:00:00;2;H;A2;01.04.2024;BAYRONO;110040975;30.04.2024;TRACTERM;10000464;47
20048836;01.04.2024;SPEQ-TEMA-T043;13262;12002171;04.04.2024;04.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040976;30.04.2024;TRACTERM;10000464;47
20048837;01.04.2024;SPEQ-TEMA-T043-MOT;13262;12002382;04.04.2024;04.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040977;30.04.2024;M-DIES-T;10000464;47
20048838;01.04.2024;SPEQ-TEMA-T043-TRAN;13262;12003038;04.04.2024;04.04.2024;7:00:00;17:00:00;2;H;A2;01.04.2024;BAYRONO;110040978;30.04.2024;TTTRANS;10000464;47
20048839;06.05.2024;SPEQ-TEMA-T043;13262;12002171;06.05.2024;;15:03:24;0:00:00;0;H;A2;01.04.2024;BAYRONO;110040979;;TRACTERM;;47
20048840;01.04.2024;SPEQ-TEMA-T040;13262;12002168;18.04.2024;18.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040980;30.04.2024;TRACTERM;10000464;47
20048841;01.04.2024;SPEQ-TEMA-T040-MOT;13262;12002379;18.04.2024;18.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040981;30.04.2024;M-DIES-T;10000464;47
20048842;01.04.2024;SPEQ-TEMA-T040-TRAN;13262;12002486;18.04.2024;18.04.2024;7:00:00;17:00:00;2;H;A2;01.04.2024;BAYRONO;110040982;30.04.2024;TTTRANS;10000464;47
20048843;01.04.2024;SPEQ-TEMA-T040;13262;12002168;18.04.2024;18.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040983;30.04.2024;TRACTERM;10000464;47
20048844;01.04.2024;SPEQ-TEMA-T038;13262;12002166;03.04.2024;03.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040984;30.04.2024;TRACTERM;10000464;47
20048845;01.04.2024;SPEQ-TEMA-T038-MOT;13262;12002376;03.04.2024;03.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040985;30.04.2024;M-DIES-T;10000464;47
20048846;01.04.2024;SPEQ-TEMA-T038-TRAN;13262;12002483;03.04.2024;03.04.2024;7:00:00;17:00:00;2;H;A2;01.04.2024;BAYRONO;110040986;30.04.2024;TTTRANS;10000464;47
20048847;06.05.2024;SPEQ-TEMA-T038;13262;12002166;06.05.2024;;15:04:21;0:00:00;0;H;A2;01.04.2024;BAYRONO;110040987;;TRACTERM;;
20048848;01.04.2024;SPEQ-TEMA-T034;13262;12002162;06.04.2024;06.04.2024;7:00:00;17:00:00;4;H;A2;01.04.2024;BAYRONO;110040988;30.04.2024;TRACTERM;10000951;47
20048849;01.04.2024;SPEQ-TEMA-T034-MOT;13262;12002372;06.04.2024;06.04.2024;7:00:00;17:00:00;4;H;A2;01.04.2024;BAYRONO;110040989;30.04.2024;M-DIES-T;10000951;47
20048850;01.04.2024;SPEQ-TEMA-T034-TRAN;13262;12002476;06.04.2024;06.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040990;30.04.2024;TTTRANS;10000951;47
20048851;01.04.2024;SPEQ-TEMA-T034;13262;12002162;09.04.2024;09.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040991;30.04.2024;TRACTERM;10000951;47
20048852;01.04.2024;SPEQ-TEMA-T032;13262;12002160;03.04.2024;03.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040992;30.04.2024;TRACTERM;10000464;47
20048853;01.04.2024;SPEQ-TEMA-T032-MOT;13262;12002370;03.04.2024;03.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040993;30.04.2024;M-DIES-T;10000464;47
20048854;01.04.2024;SPEQ-TEMA-T032-TRAN;13263;12003041;03.04.2024;03.04.2024;7:00:00;17:00:00;2;H;A2;01.04.2024;BAYRONO;110040994;30.04.2024;TTTRANS;10000464;47
20048855;06.05.2024;SPEQ-TEMA-T032;13262;12002160;06.05.2024;;15:05:45;0:00:00;0;H;A2;01.04.2024;BAYRONO;110040995;;TRACTERM;;
20048856;01.04.2024;SPEQ-TEMA-T025;13262;12002153;04.04.2024;04.04.2024;7:00:00;17:00:00;4;H;A2;01.04.2024;BAYRONO;110040996;30.04.2024;TRACTERM;10000951;47
20048857;01.04.2024;SPEQ-TEMA-T025-MOT;13262;12002362;04.04.2024;04.04.2024;7:00:00;17:00:00;4;H;A2;01.04.2024;BAYRONO;110040997;30.04.2024;M-DIES-T;10000951;47
20048858;01.04.2024;SPEQ-TEMA-T025-TRAN;13262;12002471;04.04.2024;04.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040998;30.04.2024;TTTRANS;10000951;47
20048859;01.04.2024;SPEQ-TEMA-T025;13262;12002153;09.04.2024;09.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110040999;30.04.2024;TRACTERM;10000951;47
20048860;06.05.2024;SPEQ-TEMA-TL01;13294;12002211;09.05.2024;09.05.2024;7:00:00;17:00:00;9;H;A2;01.04.2024;BAYRONO;110041000;30.05.2024;TRULIFT;10000951;47
20048861;06.05.2024;SPEQ-TEMA-TL01-MOT;13294;12002264;09.05.2024;09.05.2024;7:00:00;17:00:00;0;H;A2;01.04.2024;BAYRONO;110041001;30.05.2024;M-DIES-T;10000951;47
20048862;01.04.2024;SPEQ-TEMA-TL04;13294;12002214;11.04.2024;11.04.2024;7:00:00;17:00:00;8;H;A2;01.04.2024;BAYRONO;110041002;30.04.2024;TRULIFT;10000951;47
20048863;01.04.2024;SPEQ-TEMA-TL06;13294;12002216;12.04.2024;12.04.2024;7:00:00;17:00:00;8;H;A2;01.04.2024;BAYRONO;110041003;23.04.2024;TRULIFT;10000951;47
20048864;01.04.2024;SPEQ-TEMA-TL07;13294;12002217;01.04.2024;;15:16:29;0:00:00;0;H;A2;01.04.2024;BAYRONO;110041004;30.04.2024;TRULIFT;;
20048865;01.04.2024;SPEQ-TEMA-TL08;13294;12002218;21.04.2024;21.04.2024;7:00:00;17:00:00;8;H;A2;01.04.2024;BAYRONO;110041005;30.04.2024;TRULIFT;10000951;47
20048866;01.04.2024;SPEQ-TEMA-TL09;13294;12003720;01.04.2024;;15:18:59;0:00:00;0;H;A2;01.04.2024;BAYRONO;110041006;10.04.2024;TRULIFT;10000464;47
20048867;01.04.2024;SPEQ-TEMA-RS01;13245;12002221;17.04.2024;17.04.2024;7:00:00;17:00:00;4;H;A2;01.04.2024;BAYRONO;110041007;30.04.2024;REASTAKE;10000951;47
20048868;01.04.2024;SPEQ-TEMA-RS01-MOT;13245;12002249;17.04.2024;17.04.2024;7:00:00;17:00:00;4;H;A2;01.04.2024;BAYRONO;110041008;30.04.2024;M-DIES-T;10000951;47
20048869;01.04.2024;SPEQ-TEMA-RS01-TRAN;13245;12002436;17.04.2024;17.04.2024;7:00:00;17:00:00;2;H;A2;01.04.2024;BAYRONO;110041009;30.04.2024;TTTRANS;10000951;47
20048870;01.04.2024;SPEQ-TEMA-RS01-SPRE;13245;12002425;17.04.2024;17.04.2024;7:00:00;17:00:00;1;H;A2;01.04.2024;BAYRONO;110041010;30.04.2024;SPRE-TER;10000951;47
20048871;01.04.2024;SPEQ-TEMA-RS02;13245;12002222;17.04.2024;17.04.2024;7:00:00;17:00:00;5;H;A2;01.04.2024;BAYRONO;110041011;30.04.2024;REASTAKE;10000951;47
20048872;01.04.2024;SPEQ-TEMA-RS02-MOT;13245;12002250;17.04.2024;17.04.2024;7:00:00;17:00:00;4;H;A2;01.04.2024;BAYRONO;110041012;30.04.2024;M-DIES-T;10000951;47
20048873;01.04.2024;SPEQ-TEMA-RS02-TRAN;13245;12002437;17.04.2024;17.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110041013;30.04.2024;TTTRANS;10000951;47
20048874;01.04.2024;SPEQ-TEMA-RS02-SPRE;13245;12002426;17.04.2024;17.04.2024;7:00:00;17:00:00;3;H;A2;01.04.2024;BAYRONO;110041014;30.04.2024;SPRE-TER;10000951;47
20048875;01.04.2024;SPEQ-TEMA-RS07;13245;12002227;27.04.2024;27.04.2024;7:00:00;17:00:00;4;H;A2;01.04.2024;BAYRONO;110041015;30.04.2024;REASTAKE;10000951;47
20048876;01.04.2024;SPEQ-TEMA-RS07-MOT;13245;12002255;27.04.2024;27.04.2024;7:00:00;17:00:00;4;H;A2;01.04.2024;BAYRONO;110041016;30.04.2024;M-DIES-T;10000951;47
20048877;01.04.2024;SPEQ-TEMA-RS07-TRAN;13245;12002442;27.04.2024;27.04.2024;7:00:00;17:00:00;2;H;A2;01.04.2024;BAYRONO;110041017;30.04.2024;TTTRANS;10000951;47
20048878;01.04.2024;SPEQ-TEMA-RS07-SPRE;13245;12002431;27.04.2024;27.04.2024;7:00:00;17:00:00;1;H;A2;01.04.2024;BAYRONO;110041018;30.04.2024;SPRE-TER;10000951;47
20048879;01.04.2024;SPEQ-TEMA-RS12;13246;12002232;03.04.2024;03.04.2024;7:00:00;17:00:00;9;H;A2;01.04.2024;BAYRONO;110041019;30.04.2024;REASTAKE;10000951;47
20048880;01.04.2024;SPEQ-TEMA-RS13;13246;12002233;04.04.2024;04.04.2024;7:00:00;17:00:00;9;H;A2;01.04.2024;BAYRONO;110041020;30.04.2024;REASTAKE;10000951;47
20048881;01.04.2024;SPEQ-TEMA-RS14;13246;12002234;26.04.2024;26.04.2024;7:00:00;17:00:00;8;H;A2;01.04.2024;BAYRONO;110041021;30.04.2024;REASTAKE;10000951;47
20048882;01.04.2024;SPEQ-TEMA-RS15;13246;12002235;02.04.2024;02.04.2024;7:00:00;17:00:00;11;H;A2;01.04.2024;BAYRONO;110041022;30.04.2024;REASTAKE;10000951;47
20049030;01.04.2024;SPEQ-TEMA-EC07;13293;12002210;08.04.2024;10.04.2024;7:00:00;17:00:00;11;H;A2;01.04.2024;BAYRONO;110041023;30.04.2024;EMPTY;10000951;47
20049227;01.04.2024;SPEQ-TEMA-FL04;13294;12002239;25.04.2024;25.04.2024;7:00:00;17:00:00;8;H;A2;01.04.2024;BAYRONO;110041024;30.04.2024;TRULIFT;10000951;47
20050012;01.04.2024;SPEQ-TEMA-GP07;13217;12003761;22.04.2024;22.04.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041025;03.05.2024;AIREACO;10000221;142
20050013;01.04.2024;SPEQ-TEMA-GP07;13217;12003768;22.04.2024;22.04.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041026;03.05.2024;AIREACO;10000221;142
20050014;01.04.2024;SPEQ-TEMA-GP07;13217;12003775;22.04.2024;22.04.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041027;03.05.2024;AIREACO;10000221;142
20050015;01.04.2024;SPEQ-TEMA-GP07;13217;12003782;22.04.2024;22.04.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041028;03.05.2024;AIREACO;10000221;142
20050016;01.04.2024;SPEQ-TEMA-GP07;13217;12003789;22.04.2024;22.04.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041029;03.05.2024;AIREACO;10000221;142
20050017;01.04.2024;SPEQ-TEMA-GP07;13217;12003796;22.04.2024;22.04.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041030;03.05.2024;AIREACO;10000221;142
20050018;01.04.2024;SPEQ-TEMA-GP07;13217;12003803;22.04.2024;22.04.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041031;03.05.2024;AIREACO;10000221;142
20050019;01.04.2024;SPEQ-TEMA-GP08;13218;12003762;16.04.2024;16.04.2024;8:00:00;16:00:00;0;H;A2;01.04.2024;EDUARDOC;110041032;03.05.2024;AIREACO;10000221;142
20050020;01.04.2024;SPEQ-TEMA-GP08;13218;12003769;16.04.2024;16.04.2024;8:00:00;16:00:00;0;H;A2;01.04.2024;EDUARDOC;110041033;03.05.2024;AIREACO;10000221;142
20050021;01.04.2024;SPEQ-TEMA-GP08;13218;12003776;16.04.2024;16.04.2024;8:00:00;16:00:00;0;H;A2;01.04.2024;EDUARDOC;110041034;03.05.2024;AIREACO;10000221;142
20050022;01.04.2024;SPEQ-TEMA-GP08;13218;12003783;16.04.2024;16.04.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041035;01.07.2024;AIREACO;10000221;142
20050023;01.04.2024;SPEQ-TEMA-GP08;13218;12003790;16.04.2024;16.04.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041036;01.07.2024;AIREACO;10000221;142
20050024;01.04.2024;SPEQ-TEMA-GP08;13218;12003797;16.04.2024;16.04.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041037;01.07.2024;AIREACO;10000221;142
20050025;01.04.2024;SPEQ-TEMA-GP08;13218;12003804;16.04.2024;16.04.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041038;01.07.2024;AIREACO;10000221;142
20050026;01.04.2024;SPEQ-TEMA-GP09;13219;12003763;02.04.2024;02.04.2024;8:00:00;16:00:00;0;H;A2;01.04.2024;EDUARDOC;110041039;03.05.2024;AIREACO;10000221;142
20050027;01.04.2024;SPEQ-TEMA-GP09;13219;12003770;02.04.2024;08.04.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041040;01.07.2024;AIREACO;10000221;142
20050028;01.04.2024;SPEQ-TEMA-GP09;13219;12003777;02.04.2024;08.04.2024;8:00:00;16:00:00;0;H;A2;01.04.2024;EDUARDOC;110041041;03.05.2024;AIREACO;10000221;142
20050029;01.04.2024;SPEQ-TEMA-GP09;13219;12003784;02.04.2024;02.04.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041042;01.07.2024;AIREACO;10000221;142
20050030;01.04.2024;SPEQ-TEMA-GP09;13219;12003791;02.04.2024;02.04.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041043;01.07.2024;AIREACO;10000221;142
20050031;01.04.2024;SPEQ-TEMA-GP09;13219;12003798;02.04.2024;02.04.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041044;01.07.2024;AIREACO;10000221;142
20050032;01.04.2024;SPEQ-TEMA-GP09;13219;12003805;02.04.2024;02.04.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041045;01.07.2024;AIREACO;10000221;142
20050033;01.05.2024;SPEQ-TEMA-GP10;13220;12003764;07.05.2024;07.05.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041046;07.05.2024;AIREACO;10000221;142
20050034;01.05.2024;SPEQ-TEMA-GP10;13220;12003771;07.05.2024;07.05.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041047;07.05.2024;AIREACO;10000221;142
20050035;01.04.2024;SPEQ-TEMA-GP10;13220;12003778;07.05.2024;07.05.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041048;07.05.2024;AIREACO;10000221;142
20050036;01.05.2024;SPEQ-TEMA-GP10;13220;12003785;07.05.2024;07.05.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041049;07.05.2024;AIREACO;10000221;142
20050037;01.05.2024;SPEQ-TEMA-GP10;13220;12003792;07.05.2024;07.05.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041050;07.05.2024;AIREACO;10000221;142
20050038;01.05.2024;SPEQ-TEMA-GP10;13220;12003799;07.05.2024;07.05.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041051;07.05.2024;AIREACO;10000221;142
20050039;01.05.2024;SPEQ-TEMA-GP10;13220;12003806;07.05.2024;07.05.2024;15:35:48;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041052;07.05.2024;AIREACO;10000221;142
20050040;01.05.2024;SPEQ-TEMA-GP11;13221;12003765;13.05.2024;13.05.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041053;01.06.2024;AIREACO;10000221;142
20050041;01.05.2024;SPEQ-TEMA-GP11;13221;12003772;13.05.2024;13.05.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041054;14.05.2024;AIREACO;10000221;142
20050042;01.05.2024;SPEQ-TEMA-GP11;13221;12003779;13.05.2024;13.05.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041055;14.05.2024;AIREACO;10000221;142
20050043;01.05.2024;SPEQ-TEMA-GP11;13221;12003786;13.05.2024;13.05.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041056;14.05.2024;AIREACO;10000221;142
20050044;01.05.2024;SPEQ-TEMA-GP11;13221;12003793;13.05.2024;13.05.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041057;14.05.2024;AIREACO;10000221;142
20050045;01.05.2024;SPEQ-TEMA-GP11;13221;12003800;13.05.2024;13.05.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041058;14.05.2024;AIREACO;10000221;142
20050046;01.04.2024;SPEQ-TEMA-GP11;13221;12003807;13.05.2024;13.05.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041059;14.05.2024;AIREACO;10000221;142
20050047;01.06.2024;SPEQ-TEMA-GP12;13222;12003766;14.06.2024;14.06.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041060;01.07.2024;AIREACO;10000221;142
20050048;01.06.2024;SPEQ-TEMA-GP12;13222;12003773;14.06.2024;14.06.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041061;25.06.2024;AIREACO;10000221;142
20050049;01.06.2024;SPEQ-TEMA-GP12;13222;12003780;14.06.2024;14.06.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041062;25.06.2024;AIREACO;10000221;142
20050050;01.06.2024;SPEQ-TEMA-GP12;13222;12003787;14.06.2024;14.06.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041063;25.06.2024;AIREACO;10000221;142
20050051;01.06.2024;SPEQ-TEMA-GP12;13222;12003794;14.06.2024;14.06.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041064;25.06.2024;AIREACO;10000221;142
20050052;01.06.2024;SPEQ-TEMA-GP12;13222;12003801;14.06.2024;14.06.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041065;25.06.2024;AIREACO;10000221;142
20050053;01.06.2024;SPEQ-TEMA-GP12;13222;12003808;14.06.2024;14.06.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041066;25.06.2024;AIREACO;10000221;142
20050054;01.06.2024;SPEQ-TEMA-GP13;13223;12003767;17.06.2024;17.06.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041067;01.07.2024;AIREACO;10000221;142
20050055;01.06.2024;SPEQ-TEMA-GP13;13223;12003774;17.06.2024;17.06.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041068;01.07.2024;AIREACO;10000221;142
20050056;01.06.2024;SPEQ-TEMA-GP13;13223;12003781;17.06.2024;17.06.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041069;01.07.2024;AIREACO;10000221;142
20050057;01.06.2024;SPEQ-TEMA-GP13;13223;12003788;17.06.2024;17.06.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041070;01.07.2024;AIREACO;10000221;142
20050058;01.06.2024;SPEQ-TEMA-GP13;13223;12003795;17.06.2024;17.06.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041071;01.07.2024;AIREACO;10000221;142
20050059;01.06.2024;SPEQ-TEMA-GP13;13223;12003802;17.06.2024;17.06.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041072;01.07.2024;AIREACO;10000221;142
20050060;01.06.2024;SPEQ-TEMA-GP13;13223;12003809;17.06.2024;17.06.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041073;01.07.2024;AIREACO;10000221;142
20050061;01.05.2024;SPEQ-TEMA-GP03-CAOP;13213;12003759;17.05.2024;17.05.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041074;29.05.2024;AIREACO;10000221;142
20050062;01.05.2024;SPEQ-TEMA-GP03-CUEL;13213;12000248;17.05.2024;17.05.2024;8:00:00;16:00:00;1;H;A2;01.04.2024;EDUARDOC;110041075;29.05.2024;AIREACO;10000221;142
20050063;01.05.2024;SPEQ-TEMA-GP03-CUEL;13213;12000245;01.05.2024;;15:36:02;0:00:00;0;H;A2;01.04.2024;EDUARDOC;110041076;04.06.2024;AIREACO;;
